what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.7.0",1648791508052
java.vm.info,sysinfo,,,"mixed mode",1648791508052
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1648791508052
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1648791508052
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1648791508052
java.vm.specification.version,sysinfo,,,"1.7",1648791508052
java.vm.vendor,sysinfo,,,"Oracle Corporation",1648791508052
java.vm.version,sysinfo,,,"21.0-b17",1648791508052
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1648791508524
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1648791516770
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1648791517044
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1648791517060
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1648791517091
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1648791517139
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1648791517611
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1648791517673
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1648791540649
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1648791575941
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648791583479
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648791583541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648791613638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648791616275
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1648791616291
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1648791637340
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648791637690
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648791637735
