what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1648296544690
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648296548516
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648296553409
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1648296567858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1648296569177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1648296576597
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1648296591532
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1648296591532
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1648296591594
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1648296591610
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1648296591610
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1648296591610
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1648296591610
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1648296591641
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1648296591641
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1648296591736
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648296609255
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648296616823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1648296619264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1648296621577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648296664025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296679281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296689921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296692040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296705776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648296743052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296745816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296754692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296820790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296837286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648296878116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296880967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648296885871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648297340501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648297342944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648297347841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648297366144
