what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1649156564666
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1649156564666
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1649156564666
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1649156564666
java.vm.specification.version,sysinfo,,,"1.7",1649156564666
java.vm.vendor,sysinfo,,,"Oracle Corporation",1649156564666
java.vm.version,sysinfo,,,"21.0-b17",1649156564666
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1649156566642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156577177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156598759
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1649156600283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156602204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156604806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1649156604806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156610681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156612662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1649156612662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156615486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156627289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156629657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156631250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1649156631250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156632792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156634292
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649156634402
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1649156634623
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1649156634685
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1649156634685
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1649156634685
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1649156634685
