what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1648960293357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960329287
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1648960329413
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1648960329413
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1648960329444
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1648960329444
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1648960329444
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1648960329475
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1648960329491
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1648960331486
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1648960331706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960333355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960343651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960363066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960365629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960392325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1648960403079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1648960409326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960417739
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648960421393
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648960421424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960424596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960436357
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648960441396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960443391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960453550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960456170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960461759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960463890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960473518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1648960482389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1648960485545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960490088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960492175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960563446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960605797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960607691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960612770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960615693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960627479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1648960632547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1648960638130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960651515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960653415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960657221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960666971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960669484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960720127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960737892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960786048
error,log,,,"Internal Error",1648960855991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960872046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960879819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960881807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960900520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648960909582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960911299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648960927632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1648960982307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1648960989820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1648961009614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648961086560
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1648961089300
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1648961089661
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1648961102828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1648961106969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648961112506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648961112522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648961124310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648961124325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648961126197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1648961126228
