what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1643434711477
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1643434711477
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1643434711477
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1643434711477
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1643434711477
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1643434711477
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1643434711477
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1643434711493
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1643434711493
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1643434711495
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1643434711495
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1643434711495
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1643434711495
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1643434711495
os,sysinfo,,,"win32",1643434711495
arch,sysinfo,,,"x86",1643434711495
ws,sysinfo,,,"win32",1643434711495
locale,sysinfo,,,"en_US",1643434711495
processors,sysinfo,,,"12",1643434711495
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1643434711495
java.runtime.version,sysinfo,,,"1.7.0-b147",1643434711495
java.specification.name,sysinfo,,,"Java Platform API Specification",1643434711495
java.specification.vendor,sysinfo,,,"Oracle Corporation",1643434711495
java.specification.version,sysinfo,,,"1.7",1643434711495
