what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1649177471150
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1649177795318
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1649177795328
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1649177795344
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1649177795344
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1649177795344
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1649177795359
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1649177795359
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1649177795392
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1649177795407
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1649177795549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1649177803504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177805505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177805820
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1649177805835
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1649177806119
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1649177817269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1649177867519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177870255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177873366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177873386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177875545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177875560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177882128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1649177928826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1649177932709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1649177937509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177939765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1649177955855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1649178031029
