what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1644845677816
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1644845677816
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1644845677816
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1644845677816
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1644845677816
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1644845677832
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1644845677832
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1644845677832
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1644845677832
os,sysinfo,,,"win32",1644845677832
arch,sysinfo,,,"x86",1644845677832
ws,sysinfo,,,"win32",1644845677832
locale,sysinfo,,,"en_US",1644845677832
processors,sysinfo,,,"12",1644845677832
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1644845677832
java.runtime.version,sysinfo,,,"1.7.0-b147",1644845677832
java.specification.name,sysinfo,,,"Java Platform API Specification",1644845677832
java.specification.vendor,sysinfo,,,"Oracle Corporation",1644845677832
java.specification.version,sysinfo,,,"1.7",1644845677832
java.vendor,sysinfo,,,"Oracle Corporation",1644845677832
java.version,sysinfo,,,"1.7.0",1644845677832
java.vm.info,sysinfo,,,"mixed mode",1644845677832
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1644845677832
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1644845677832
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1644845677832
java.vm.specification.version,sysinfo,,,"1.7",1644845677832
java.vm.vendor,sysinfo,,,"Oracle Corporation",1644845677832
java.vm.version,sysinfo,,,"21.0-b17",1644845677832
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1644845677838
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1644845677945
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1644845678030
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1644845678051
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1644845680197
